bauxite_tonnage,excavator_bucket_m3,dumper_bucket_m3,fill_factor_excavator,fill_factor_dumper,working_days,shifts_per_day,hours_per_shift,total_hours_per_year,haul_distance_km,loaded_speed_kmph,empty_speed_kmph,trip_time_min,eff_machine_excavator,eff_machine_dumper,eff_human,eff_condition,excavators_bauxite,dumpers_bauxite
8688505,6.806337195,74.57358427,0.642602901,0.81538521,295,3,6,5310,1.954118835,37.73925373,12.24897179,17.67876636,0.836694865,0.844605202,0.927332968,0.784575507,2.987393213,6.451329142
8408647,3.31679419,20.42978023,0.658694425,0.610159549,287,2,6,3444,3.230305522,25.98481112,44.42671287,16.82156159,0.854591556,0.730710125,0.925531236,0.971870056,7.067049527,41.77308285
9695883,5.152721222,87.33091145,0.672929429,0.517607587,271,2,6,3252,1.575866317,31.57703257,20.86201821,12.52658221,0.923853892,0.940611481,0.748178109,0.861202149,7.021870489,11.36054518
7715697,7.35803561,49.20170931,0.649003429,0.81273903,284,3,8,6816,3.832626515,39.86532904,28.01107242,18.97788524,0.746457272,0.811899951,0.762711111,0.90873849,2.227246597,7.955717144
5479340,8.77815528,32.51048268,0.976047826,0.670932884,314,2,8,5024,1.026331636,21.46398726,22.07237479,10.65889504,0.995741098,0.951582666,0.94257116,0.795371402,0.828913586,6.225531299
4235296,9.30583749,47.97768412,0.914782916,0.566847827,297,2,6,3564,2.090211796,38.14543518,21.02267105,14.2533448,0.980618347,0.925426995,0.982400318,0.90298517,0.780079715,6.322146782
3606752,8.122530396,93.99929613,0.602401205,0.898999018,276,3,6,4968,1.913471273,39.48840639,35.71109654,11.12231081,0.921563816,0.719138367,0.816166942,0.784829637,1.221836953,1.728613108
6776487,5.01761426,83.15641432,0.717265482,0.934766836,305,2,8,4880,3.268576702,21.81265425,34.32845507,19.70375125,0.754197262,0.984305853,0.765631513,0.797866152,4.071067848,4.878356091
8214636,9.394476536,34.58286435,0.644621951,0.684677065,319,2,7,4466,2.731648219,30.22113602,10.66641885,25.78919828,0.899122822,0.735471518,0.986183564,0.959671366,1.735114578,23.98464548
7527549,2.61986379,38.99667591,0.792648414,0.628206514,307,2,7,4298,3.250992327,19.32145985,30.57958409,21.47423721,0.980193392,0.739317589,0.939218307,0.852384608,5.224557365,21.61526026
8869494,6.656561049,82.81339791,0.932183133,0.728444036,293,2,7,4102,1.249669199,35.8887887,29.22239763,9.655081382,0.842532509,0.815815281,0.990011842,0.909149876,2.233700984,3.927474514
4694512,5.337314232,89.60869941,0.601997302,0.913232305,281,2,6,3372,1.872630563,24.08220526,44.31431134,12.20107084,0.867306607,0.716383091,0.99155359,0.853784573,2.868692305,2.852189186
3926109,3.032569975,40.31804886,0.890024044,0.735813183,314,3,7,6594,2.029080138,39.64372228,29.40921823,12.21065509,0.768244481,0.7498555,0.799818843,0.981977312,1.777230892,3.467635099
9139852,5.682842985,75.3220642,0.991855792,0.525087675,308,2,7,4312,1.118085639,10.65540136,40.97942412,12.93292538,0.729008368,0.916137022,0.784547501,0.755290419,4.231711349,10.63967215
9961848,9.486609067,53.85007104,0.645127553,0.780967627,300,3,6,5400,3.960062835,17.52620415,30.38625803,26.3765064,0.733580373,0.882851767,0.870529586,0.93759791,2.447243785,13.38057905
5844472,5.899250425,95.35659022,0.528618347,0.96549931,270,2,7,3780,2.416745497,19.72986637,48.08575668,15.3650482,0.715152218,0.864191423,0.967132284,0.778816283,4.474356377,3.30348719
8926930,2.439730455,64.17605455,0.541286079,0.577260415,302,2,6,3624,1.260901061,19.09659352,48.66233758,10.51632615,0.831868883,0.853138039,0.777637723,0.794937139,17.6325773,11.04898887
8789654,6.56683149,92.31560824,0.503091911,0.905341785,275,2,6,3300,2.612620431,10.42589903,20.30527995,27.75539061,0.984510866,0.72739772,0.748434306,0.988223891,5.382209917,13.70109464
6113534,3.705136955,88.71007513,0.977921574,0.618357653,305,2,6,3660,1.173223238,35.35036711,12.36200578,12.68564025,0.964784637,0.729093629,0.716712051,0.73876714,4.386880917,8.33861888
3772291,4.363376291,22.69755475,0.834001625,0.566663408,320,3,7,6720,1.08683295,17.18937355,11.29556551,14.56668146,0.955553778,0.945157315,0.704098506,0.968717907,1.150524878,8.218190418
7491260,4.736555477,83.84819321,0.619144835,0.61219149,304,3,8,7296,2.533281464,23.36553443,48.67874058,14.62762395,0.851350877,0.778254774,0.70272611,0.894489258,3.18039383,4.984235748
6808282,3.11560189,63.38254937,0.933989813,0.791552879,297,3,8,7128,2.183438173,36.01180547,19.75981209,15.2678067,0.915404253,0.81161307,0.727734855,0.837370089,2.86034059,4.89751713
7753954,4.784415644,91.12223797,0.98331111,0.721719551,287,2,7,4018,3.209419524,11.54972071,11.97177971,37.75763676,0.796299114,0.857828204,0.906330762,0.782042355,3.532935918,15.18541557
9537303,4.525065723,56.73667983,0.660366791,0.596128959,294,2,8,4704,2.72963497,39.50022305,19.66405106,17.47506517,0.792840865,0.992471282,0.823334025,0.833413833,6.062627766,12.81849301
9848829,6.858595334,22.52915887,0.838436138,0.532047356,310,2,8,4960,1.091061417,35.31438591,28.41316203,9.157731408,0.878842795,0.921874353,0.763290967,0.952486602,2.627078831,18.86225355
6397570,9.626457341,21.17657494,0.59954671,0.673911174,272,3,7,5712,1.716255313,16.40628563,26.44577346,15.1704062,0.886070455,0.863440326,0.737693048,0.786918395,1.833999603,19.79459946
6893193,4.933431038,48.22798128,0.988228265,0.977333178,278,2,6,3336,1.800383648,25.177774,41.1091164,11.91812625,0.940041275,0.772497676,0.720411194,0.795071241,3.826398444,9.840014238
6870019,4.87740449,73.41491919,0.656417099,0.530452772,315,3,6,5670,3.080132616,32.98736418,22.16378544,18.94067117,0.91046958,0.702948266,0.822754776,0.798813781,3.074399973,10.62964168
7639158,9.871250911,92.32821337,0.925895169,0.526287199,272,2,7,3808,2.190367976,22.93631455,32.77191737,14.74007317,0.731324611,0.870694958,0.859443774,0.837388964,2.027193475,8.092803126
3529954,6.146237766,76.38836839,0.587078346,0.773440587,272,3,6,4896,1.889334663,37.88948823,14.98453543,15.55699903,0.914337905,0.833388297,0.70812434,0.834780448,1.797087612,3.211358826
3567827,6.431835898,40.32616916,0.727537818,0.581776897,303,3,6,5454,2.885220873,23.15947055,11.55027742,27.46263673,0.791237155,0.886331897,0.790540017,0.969922924,1.120123526,9.389635645
9448711,5.666907835,59.94012219,0.517188429,0.819481511,306,2,6,3672,1.400249007,30.74930206,41.80046148,9.742159812,0.724434164,0.830504378,0.787796529,0.863628385,8.659056977,7.526693234
8347552,3.164123862,89.55584276,0.764094631,0.733630498,285,3,7,5985,2.878164127,12.2583615,14.49588109,31.0005434,0.732013546,0.894866802,0.960399878,0.948455761,4.205732146,6.727971837
5065306,3.085291737,37.10408342,0.692529028,0.971491392,295,3,8,7080,3.207761219,18.25296645,35.56431388,20.95611434,0.883112818,0.950492136,0.91310545,0.733750939,2.750983372,5.442809631
7802738,4.108411836,38.72609002,0.965336128,0.512322202,308,3,7,6468,3.926805757,11.95830273,42.87357291,30.19791176,0.909006696,0.917597917,0.950913573,0.992331793,1.723832223,17.67158401
4796218,6.313528636,36.68294179,0.883938182,0.875897294,270,2,8,4320,2.7780882,34.75105957,44.33321727,13.55638126,0.876509707,0.763799286,0.729105465,0.719271573,2.103859277,9.745359325
6141537,7.128688829,41.49049792,0.762659132,0.533027654,307,2,8,4912,3.04753519,29.86696475,38.61289242,15.85773908,0.991770471,0.808017971,0.843360206,0.806585192,1.657065236,13.59239475
5427115,3.002009849,70.71834761,0.519898564,0.798841168,295,3,6,5310,1.230907549,30.12295076,42.85037681,9.17530955,0.960908765,0.967249644,0.834711328,0.837791106,4.737236998,2.045082384
5209465,9.016963741,35.67029832,0.775285317,0.596246575,307,3,6,5526,1.146298956,35.31186378,27.52176304,9.446767102,0.730563629,0.97333615,0.946152251,0.928010471,1.021936613,4.082957039
5569464,2.730825942,79.31495669,0.791217538,0.593295048,298,3,6,5364,3.521044533,10.52494642,11.9601858,42.73639368,0.75646966,0.755274595,0.717100716,0.876339535,4.913898474,16.55609859
5167461,4.613911125,44.7172239,0.798173249,0.637106445,300,3,6,5400,3.225052387,30.25692513,18.23527953,22.00680522,0.70798251,0.920568555,0.887694974,0.8742268,2.299017078,8.622403768
6945123,3.038856107,72.47663844,0.929300053,0.981366292,310,2,7,4340,2.736269429,28.54855063,41.25848355,14.72998049,0.888504135,0.755230397,0.731695104,0.943855291,4.48915545,5.29501182
3653817,2.449711244,78.53925412,0.925426379,0.643067521,287,2,7,4018,2.739378531,14.99510641,38.48880821,20.2314928,0.892134182,0.794248619,0.98739132,0.710027072,3.117606118,5.451543891
3468298,9.3186796,32.99572163,0.572120011,0.879488416,293,3,6,5274,1.698637438,14.70281286,37.33717661,14.66155963,0.85018586,0.973535534,0.743984367,0.893778368,1.060627256,4.277027015
5845376,9.29306331,93.88121012,0.582710076,0.501161703,284,3,8,6816,2.373414798,17.76884815,45.14986095,16.16834977,0.995179282,0.971841261,0.716633571,0.949910279,1.136386151,3.712236998
8818528,3.644971902,67.16307096,0.611543167,0.772834332,306,3,8,7344,1.213112264,34.54923453,23.42729603,10.21367399,0.905192539,0.757068379,0.856265735,0.840717923,4.018628296,3.612877565
4561014,6.106084037,24.11390351,0.711741005,0.72618338,294,3,7,6174,1.710548412,14.94802081,14.98460253,18.71521057,0.920092852,0.95200565,0.863494683,0.726034886,1.432506991,11.02396297
5855825,3.746424894,19.64891984,0.508835022,0.551384121,291,3,6,5238,2.274350025,20.25246527,17.33694574,19.60910427,0.751659244,0.829295119,0.853156078,0.742177575,5.989723805,32.11151107
7214959,7.485213994,34.2335734,0.565903415,0.943521372,315,3,8,7560,2.345039412,24.67716584,18.70994819,18.22191299,0.782507432,0.767083786,0.957129082,0.94513213,1.547211105,6.465691446
3758795,2.786759373,53.18833649,0.970248599,0.976417195,304,2,6,3648,1.814292593,10.1110722,16.50244824,22.36262214,0.771799686,0.887234026,0.842222879,0.962705538,2.960204818,5.139546147
8553294,2.22497205,46.90231439,0.813376674,0.573048283,275,3,7,5775,2.788130786,13.22351658,10.676512,33.31955704,0.946901072,0.77050939,0.895684334,0.821559143,5.709555073,26.98622575
8846737,8.443968368,21.52763316,0.706853016,0.839443669,289,3,6,5202,3.965471453,20.329241,12.47049545,35.78304376,0.771039276,0.725188769,0.931006369,0.889052525,2.170281312,46.75088308
5555517,4.173740791,84.3562421,0.689157804,0.544198484,272,3,7,5712,1.49961554,39.58530392,42.83396037,9.373586316,0.802667657,0.994415,0.888905079,0.824848284,2.792945437,2.26980808
3976264,2.453004459,25.23214271,0.790384292,0.964381711,271,2,7,3794,3.195618212,15.21891118,24.44864236,25.44105113,0.849023028,0.952883645,0.833765986,0.912575064,4.067659143,12.59435549
5505700,4.892321502,60.45795463,0.998112247,0.737266781,299,2,8,4784,3.659786325,22.32827657,34.17217679,21.26039403,0.944817027,0.829620186,0.938917217,0.87862444,1.469888029,6.683799693
7777830,3.154496349,22.95254959,0.508335775,0.936767132,303,3,7,6363,2.518134077,14.87533196,48.38982886,18.27926276,0.770942474,0.763452025,0.92081062,0.796004834,6.557576552,15.47546112
3081171,5.254189989,79.80070317,0.571938078,0.504309501,309,2,8,4944,1.022389421,22.68059859,38.72272645,9.288832114,0.70599188,0.875980521,0.836618472,0.855404605,1.995351284,1.912140748
8529554,3.864151715,84.11707038,0.79421562,0.60538155,306,2,6,3672,1.774901287,36.01034821,36.77073167,10.85348295,0.771016143,0.888409139,0.948981878,0.824688335,6.097549902,5.933861768
6521302,3.634051743,68.27822356,0.679371255,0.997822588,302,2,7,4228,3.4024543,23.53390209,38.74797064,18.94319527,0.844055055,0.845765682,0.869755536,0.975026801,4.242795284,4.9827829
4279898,2.653438119,33.5066164,0.625170134,0.915862316,310,3,7,6510,3.696003105,23.69526566,15.97745034,28.23841229,0.838959831,0.846048464,0.980467914,0.891125767,2.628253415,6.819979469
4065560,3.453051375,40.70363793,0.525401295,0.734150296,282,2,6,3384,2.146161648,10.84686279,44.2066138,19.78451335,0.955938452,0.980074137,0.979780662,0.737569008,4.659828525,9.358914723
8729014,7.719187505,51.53679693,0.653221168,0.981106455,317,3,6,5706,1.014605223,22.38034745,14.01830199,12.06271005,0.989346468,0.78683091,0.843887529,0.991853248,1.780970534,4.617959376
8778728,5.255187451,33.75942136,0.766654181,0.997996825,271,2,6,3252,1.620393028,37.75193669,24.64452472,11.5203648,0.940160832,0.953692627,0.890579496,0.712467954,5.45995046,12.71146
3520112,4.708055035,15.60280409,0.840125344,0.912719948,301,3,8,7224,1.134581673,28.67640971,22.35670891,10.41884182,0.74398249,0.747899905,0.937024975,0.884887225,0.970793521,4.790647055
9604168,8.487481541,49.03031328,0.973576468,0.703231359,307,2,6,3684,1.262250424,38.09479994,43.02139366,8.748471096,0.931550811,0.845163179,0.969259698,0.972328373,1.746896207,6.920452033
4267403,8.44095367,87.26128245,0.644575167,0.976130039,271,3,7,5691,2.93545025,10.50907388,48.41467098,25.3974034,0.714958044,0.744972776,0.861274341,0.872737741,1.246636134,3.327271237
9955038,2.11211614,63.18296683,0.966133442,0.832973583,280,2,6,3360,2.496903833,12.16639556,37.37741444,21.3219213,0.946797241,0.703984361,0.86260459,0.837868893,10.31429307,19.65923655
8442945,4.587542841,84.63490803,0.768262804,0.929970357,301,3,7,6321,3.287602113,27.54792682,20.64926006,21.71316795,0.763910596,0.882333532,0.725137292,0.892918298,3.724596927,5.374854795
3398008,6.978423833,94.42571843,0.603267202,0.867513075,316,3,8,7584,1.782025473,18.90687023,10.02510067,21.32055007,0.959935319,0.856264654,0.900779739,0.944504595,0.633475624,1.333970435
3874072,4.101563816,89.35511532,0.564451293,0.859998401,315,3,7,6615,1.701071346,29.17605488,19.42730138,13.75187276,0.730349686,0.886941356,0.80682019,0.936674189,2.227928685,1.30299023
6305640,3.014414393,88.66063353,0.796787627,0.563555245,279,3,7,5859,1.317389561,25.18419558,42.58500224,9.994741945,0.828262557,0.748258088,0.910104367,0.92766044,3.114923769,2.839860666
5646416,9.602233789,60.53356249,0.697095247,0.924101564,292,2,8,4672,3.495824625,22.10559977,23.33199439,23.47830153,0.847894813,0.841570753,0.847093747,0.954035501,1.280864527,6.215168152
9236085,9.266777682,66.38879937,0.763881033,0.778720484,286,2,8,4576,1.511614147,23.42051647,18.41838689,13.79679419,0.993499242,0.931950308,0.731879771,0.933528522,2.041964122,7.04956535
3558086,4.322895083,21.970913,0.649246549,0.836180929,285,2,7,3990,1.827846484,31.93031047,13.06489608,16.82900232,0.798628038,0.78343365,0.755330557,0.849254928,3.014914943,13.54549733
9951740,4.288719376,76.43533746,0.97265352,0.95853839,307,2,7,4298,1.550692343,34.62757641,27.15537558,11.11318639,0.875027865,0.838783091,0.945490153,0.904997909,3.603760296,4.077857179
9380858,4.140216242,59.13259284,0.617185045,0.561783244,300,2,7,4200,1.103952129,13.81674661,46.58778241,11.21574462,0.737107255,0.874982859,0.920427787,0.796459903,7.863322306,9.796958113
8824648,7.376476021,19.42201918,0.556823019,0.501959187,304,3,7,6384,1.900201249,14.53792853,21.38698955,18.17329596,0.999838204,0.940682109,0.936016904,0.852917823,2.049525546,28.59304541
7171364,6.317294311,21.58610826,0.509014504,0.55116609,306,2,6,3672,2.399123784,20.8499825,14.33601491,21.94492434,0.823149614,0.979957875,0.891220744,0.94054777,4.278863677,36.54445952
7007324,3.344944781,58.54214793,0.743687404,0.812545776,280,2,7,3920,1.188722428,15.62040374,11.29883087,15.87849088,0.983856068,0.873931433,0.86206518,0.71509688,5.75951277,9.229863384
8005332,3.088449875,86.06670657,0.577393017,0.650587793,279,2,8,4464,2.222223644,39.59708472,12.23705401,19.26312905,0.77469307,0.81169213,0.77639913,0.846685278,9.59935175,9.635211931
9684601,4.234715882,46.39824898,0.579769978,0.942779722,287,2,8,4592,3.169171376,25.23256456,29.96434632,18.88179246,0.703003123,0.964722756,0.871503664,0.799497353,8.524951144,11.28603085
6295453,8.421579243,81.98298771,0.648607057,0.567813308,297,3,7,6237,3.812443517,30.7578209,16.23406146,26.52755765,0.743688594,0.909229485,0.892841977,0.934823702,1.447158648,6.316261875
8390656,9.640505497,66.92874294,0.500634038,0.947003599,287,3,6,5166,2.451072469,19.46660423,41.55780496,16.09348973,0.85651354,0.778800921,0.930183753,0.977999666,2.09949668,4.8507879
3622215,7.540112102,35.69990881,0.965829625,0.552417874,311,3,6,5598,3.341718177,20.84821955,26.25674164,22.25352824,0.780382825,0.856058382,0.869722608,0.704593176,0.903174482,11.59849279
6332006,7.025652777,25.31661359,0.992967084,0.890341037,308,3,8,7392,1.523495459,21.36110067,43.7257946,11.36978294,0.817071565,0.87356918,0.973402545,0.866229784,0.86637854,4.888384855
5742651,5.125548297,71.59562035,0.607756429,0.610535776,280,3,8,6720,1.562581669,10.3165491,13.65705075,20.95276085,0.918763285,0.850087156,0.824546703,0.750760916,2.344705275,6.486720976
3850712,4.297318121,42.8585142,0.557802805,0.694315473,288,2,8,4608,3.648469488,24.18971781,30.78740125,21.15995374,0.711166511,0.975280209,0.901933404,0.997224643,2.649397642,5.645094231
7822884,9.224222988,19.32254101,0.931778401,0.670473901,310,3,8,7440,2.358263013,35.06620674,48.46451034,11.95467887,0.96985383,0.982263972,0.901259466,0.899327136,0.756507518,10.15567412
6620597,3.559542152,85.28376701,0.781327711,0.881093756,302,2,7,4228,2.29634871,38.99772311,28.088604,13.43827544,0.91408221,0.762253449,0.870643821,0.960316946,3.581211603,3.661689002
3891255,9.613619251,42.17627219,0.93404908,0.940625341,292,2,7,4088,3.348770843,23.27964545,29.41066969,20.462731,0.805055957,0.724977297,0.917367373,0.79345369,0.87936018,7.753307469
5429488,6.031304203,16.1486596,0.681432908,0.800545584,315,3,7,6615,1.94936373,20.26559217,17.77854077,17.35026885,0.954581966,0.966592634,0.845154991,0.918526746,1.310052944,12.23375551
9018252,2.674967172,73.22551737,0.853876604,0.679996209,290,3,6,5220,1.946249174,30.47797839,44.85954167,11.4345773,0.72301702,0.827889315,0.832700637,0.900601265,6.781158108,5.325103638
7973232,5.090945097,37.71698824,0.710755591,0.547198738,318,2,8,5088,2.994453972,13.15658666,36.88079049,23.52763462,0.737711772,0.824330214,0.928733357,0.970093672,3.167471521,20.04454914
5844517,4.189331079,98.30046437,0.798129288,0.854868542,312,2,8,4992,3.762312549,39.05257392,31.62210702,17.91901822,0.702207349,0.85546172,0.711258597,0.870769064,3.913774288,3.926639296
8040360,7.388878656,20.51643876,0.732862789,0.620122509,303,2,6,3636,1.492811348,25.11158304,43.20811537,10.63978702,0.840941296,0.836639672,0.874643441,0.807031147,3.34425159,26.09540492
3932196,3.674787195,18.35049474,0.870654354,0.913805131,278,2,7,3892,1.083523154,17.39969341,28.38459007,11.02672876,0.99035937,0.966950918,0.88016043,0.859015702,2.050048547,7.572844327
9660517,7.941087917,38.78018913,0.782476304,0.544071122,301,2,7,4214,1.833673378,24.94567898,23.18121655,14.15650053,0.824099657,0.92504825,0.908020256,0.997192821,2.403453773,15.30297391
